marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	53090280	R200N7BA6G2YXT	0440178002	191357398	Shogun (Asian Saga)	Books	5	2	2	N	N	The Real John Blackthorne	Like Toranaga, Ishido, Mariko, and the other major characters,  John Blackthorne was a real person. From W. Scott Morton (1994, McGraw-Hill), &quot;Japan: Its History and Culture,&quot; pages 118-119:   &quot;It was by a strange accident that he [Ieyasu, or 'Yoshi Toranaga']   found one of his most valuable experts, a shipbuilder, Will Adams,  pilot-major of a small Dutch flotilla, who was one of the  few survivors of a typhoon which severely damaged the flagship,   the 'Liefde' [Erasmus]. ...&quot; Adams was from Kent, England. In his youth, he  was an apprentice to a shipwright. Adams warned Ieyasu about Spain's  and Portugal's desire to propagate Catholocism into Japan, and said that  other nations (England and Holland) were interested only in trade.   Now, for what became of Blackthorne after Toranaga's victory at   Sekigahara... he acquired a large estate in Japan, and married a  Japanese woman. Adams never returned to England. He died in Japan,   laden with honors (presumably from Ieyasu), but still longing for  his homeland. There is a monument to Will Adams in Japan, near the sea.   Ieyasu, possibly because of Adams' influence, expelled the Christain  missionaries a while later: Lord Kiyama (Takayama Ukon) left Japan in  exile to Manila, where he died shortly afterward.   William A. Levinson [...] &quot;The Crisis Manager&quot;	1996-07-27
US	53066721	RT12VF1ENNFGT	0393314804	232683594	Trainspotting	Books	5	0	0	N	N	Stunning and unforgettable	Welsh's voice is unique, and some have said that getting through the dialect requires a &quot;near-Olympian&quot; effort. Not so; certainly the glossary which appars in the US version (I read the British one) will help those with no background in Scottish slang. Trainspotting is sharp, funny, horrific and insightful - altogether unforgettable. Don't miss Welsh's other collection of short stories, &quot;The Acid House&quot;.	1996-07-27
US	52751947	R19K0DU1CY4R0P	0679731725	247754060	The Remains of the Day	Books	5	1	1	N	N	The best, yet most painful novel I've ever read......	&quot;Remains of the Day&quot; is the bittersweet tale of a man who placed perfectionist professionalism above his personal desires, living to regret it.... a bittersweet and painful love story. Ishiguro takes the reader into the narrator's conscious thoughts, leaving the unmentioned unconscious emotions as a subtle, yet powerful aftertaste....although love, desire, and loss are never mentioned outright, the final product leaves the reader feeling the lonely emptyness Steven's feels, but never admits, even to himself.	1996-07-28
US	53087513	R3QAT9T6YVVIHI	0345909887	589013680	Childhood's End	Books	4	2	4	N	N	Fascinating, though not for everyone	This is one of those books you'll read voraciously, then put down and go, &quot;Huh?&quot;  While revealing anything about the plot you won't read in the first few pages will give too much away, suffice it to say that Clarke's opinions about the fate of humanity may raise your eyebrow.  You'll probably either love it, or wonder if you're time wasn't wasted.  As I said: fascinating, though not for everyone	1996-07-30
US	53080392	RKCPXWCJBG7OI	0385424736	511419057	The Rainmaker	Books	5	0	0	N	N	Couldn't put down!!!	From the first page to the last a gripping novel which  keeps you attention.  Marvelous outcome.	1996-08-01
US	53087297	R1B39F01LM7FV7	044022165X	511419057	The Rainmaker	Books	5	0	0	N	N	An intense page-turner	I picked up this book while delayed for several hours at Detroit Airport, and wow!  I couldn't put it down.  I read it almost straight through over the next couple of days, and it is one of the best books I've read.  Very exciting	1996-08-02
US	53064057	R2FI3HFENJVHBJ	0345350499	627223385	The Mists of Avalon	Books	5	0	0	N	N	One of the best	Bradley's Mists of Avalon is one of the best novels I've ever read; I've given it to a variety of friends with vastly different tastes in reading and everyone has loved it. Reams have been written about the Arthurian legends, but Bradley spins her tale from a different perspective--that of the women of Avalon--and creates an beautiful, enthralling novel. It's one of the few books I've never wanted to end. Her post-Mists books don't come close to this one	1996-08-06
US	50954423	R3INRUOYCVDZU8	0061003697	815538260	Death on the Nile	Books	5	3	3	N	N	One of Christie's best novels	This is a must have for Agatha Christie fans. The novel is equal to &quot;Murder on the Orient Express&quot; in  spellbinding plot. The characters are well developed and you are drawn into their lives. I read this book every summer and I still find it captivating. Even my sister who is not a &quot;Christie&quot; fan was glued to the   TV when the movie version was playing. This is a tough one to figure out but you might get a clue if you read carefully.	1996-08-07
US	52007605	R18X6QA2DCH2D7	0393314804	232683594	Trainspotting	Books	5	0	0	N	N	Choose life. Choose Trainspotting.	When I first came across Trainspotting in the fall of 1994 I was reluctant to immerse myself in the graphic protrayal of heroin addicts. After seeing the film on a visit to &quot;Auld Reekie&quot; this spring I reconsidered.<br />  I say to anyone who isn't quite sure about whether or not to take on the adventure of Trainspotting that it is worth it. Yes, much of the subject matter is dark (comedy) but Welsh's writing is spectacular, you begin to understand the depths of the human condition and how we get there. (PS- Scots can be tricky but most of the slang can be understood from context)	1996-08-08
US	53088197	R3L0J9PEY9DWL5	0425107469	50861192	Watchers	Books	5	0	1	N	N	GRIPPING!	I say &quot;gripping&quot; because I can't put the book down.  Ordered it through Amazon a little while ago and it's AWESOME!  Better than &quot;Icebound.&quot;  If you like Cussler and Clancy you'll love Koontz	1996-08-08
US	53066261	R246BWVO28B289	0440211727	883917886	A Time to Kill	Books	5	0	0	N	N	I hate it but I love it!	It is my first John Grishams book.  I get the book from my  Australian co-worker when come to US for a meeting.  This  book turns me into a Grishams book fan overnight.   <br />   The book is easy to read but hard to put down.  It forces   my hand to into a page turning machine.  The characters in   the book can be found in real life.  A kid, father, lawyer,   judge, black folks, KKK members and journalists, all run   into each other life and create all the tensions and loves.   It is a good book to read but you will hate it because it    stop you from doing everything else.	1996-08-09
US	53093476	R3TAK0M3C0ZSBX	0393312836	483124263	A Clockwork Orange	Books	5	0	1	N	N	The infamous classic of modern fiction.	Burgess himself has criticized and attacked this novel which he published in 1968, but which has come to be regarded alongside such dystopian classics as _Brave New World_ and,  perhaps more appropriately, Yevgeny Zamyatin's _We_. An  unsparing story of a sociopathic hoodlum, Alex, _A Clockwork  Orange_ is shocking and often a difficult read despite the  bizarre and sometimes surreal street language employed by  its narrator, a dialect of some archaic words, a few   neologisms, and a great deal of Anglicized Russian. The   film by Stanley Kubrick is equally disturbing, but, as   Burgess himself notes in the introduction to this edition,  leaves off the crucial twenty-first chapter, a chapter that  is vital to the book both for its numerical significance  (twenty-one being considered the age of maturity), and its  philosophical poignance.	1996-08-09
US	52011825	RWS5J6EFPXE2B	0872860175	396737102	Howl and Other Poems (City Lights Pocket Poets, No. 4)	Books	5	0	2	N	N	Howl-Allen Ginsberg's disembodied cry from Hades.	Allen Ginsberg's Howl is W.C. Williams vision of a &quot;New Measure&quot; made concrete.  It is not only a poem, as such but a lyrical cry  that echoes  throughout the page and the reader's mind as he/she  lets the words rebound off a boundless  mind/soul.  It is as if Ginsberg broke free from   the word-form lines that confine thought and   let his untampered ideas flow free onto the page  and then just leave them there to reform themselves  in the readers mind exactly as Ginsberg thought  them.  He not only cast his un-strained thoughts   onto the page but also poured them into a mind-  breath mould that allowed them to be measured   by each breath the mind takes, re-inhaling the  glorious fumes with the base repitition of &quot;Who...&quot;  This not only gives the poem a measurable quality but  also an ethereal quality because it is not measured  physically but with each breath of the mind.  The second stanza is one of industrial wickedness  and power-hunger as well as divine-right rule and  god-like evil.  It shows Moloch as The Tyrant and  money, corruption and greed as his arms, legs and blood.  The whole poems shines like a glossy white garage  on a soot covered hill.	1996-08-09
US	52637769	R123339YWQT74P	0812550706	401439625	Ender's Game (The Ender Quintet)	Books	5	0	0	N	N	&quot;The sf book for people who don't think they like sf.&quot;	This book has been called the &quot;Science fiction book for people who don't think they like science fiction.&quot;  Although cliche aliens are there I understand that was intentional and is all part of the overall story. I didn't read it for the action but it there (in the form of the Battle Room).  It portrays the desperation of a species trying to survive and what it is willing to do to one child (Ender) to accomplish this goal	1996-08-10
